account_id,amount_zscore,velocity,entropy_risk,cluster_density
ACC00145,0.11110606935418048,0.9999990000010001,6.810663144563023e-12,0.009746242916926601
ACC01480,0.12086631121368976,0.9999990000010001,4.1845416021146775e-12,0.010998578535794256
ACC01777,0.11754930127005564,0.9999990000010001,5.042188888637611e-12,0.04761904759880143
ACC00291,0.11044665676802917,0.9999990000010001,6.154077247799705e-12,0.010011916622663014
ACC01801,0.11576158179659628,0.9999990000010001,5.042188888637611e-12,0.010011916622663014
ACC00437,0.12126857687899836,0.9999990000010001,5.042188888637611e-12,0.010011916622663014
ACC01395,0.11784190895643745,0.9999990000010001,4.601874437071274e-12,0.009746242916926601
ACC00953,0.11358053196562076,0.9999990000010001,4.388267527133394e-12,0.010070652746967886
ACC00796,0.11267431576321409,0.9999990000010001,5.042188888637611e-12,0.010070652746967886
ACC00110,0.12136430350827002,0.9999990000010001,5.488276499931999e-12,0.010011916622663014
ACC00510,0.11558162560229032,0.9999990000010001,5.042188888637611e-12,0.0396103895975291
ACC01168,0.11264070864375372,0.9999990000010001,5.2653437165872674e-12,0.009746242916926601
ACC00025,0.1189208072806767,0.9999990000010001,0.007546054399448776,0.009746242916926601
ACC01548,0.1177282747038635,0.9999990000010001,5.2653437165872674e-12,0.009746242916926601
ACC00782,2.144352288654968,0.9999990000010001,0.059041609914850746,0.0396103895975291
ACC00247,0.11271395000066647,0.9999990000010001,6.154077247799705e-12,0.02263779527419797
ACC01254,0.11137616727261901,0.9999990000010001,3.852362873146831e-12,0.010070652746967886
ACC01134,0.11389412302782617,0.9999990000010001,5.2653437165872674e-12,0.009746242916926601
ACC00618,0.10744312412213554,0.9999990000010001,4.601874437071274e-12,0.010998578535794256
ACC01517,0.11255354724509949,0.9999990000010001,6.154077247799705e-12,0.010070652746967886
ACC01679,0.1182986458699403,1.8461521420134077,5.488276499931999e-12,0.010070652746967886
ACC00815,1.8285325530591208,0.9999990000010001,5.0494053382976745e-12,0.0396103895975291
ACC01848,6.256976485060764,0.9999990000010001,3.852362873146831e-12,0.0396103895975291
ACC00122,0.12085732519161779,0.9999990000010001,6.374123451280411e-12,0.009746242916926601
ACC01574,0.11785482641211789,0.9999990000010001,5.71076519406688e-12,0.009746242916926601
ACC01856,0.1086330935718477,0.9999990000010001,5.71076519406688e-12,0.010011916622663014
ACC00455,0.1130916531641394,0.9999990000010001,4.601874437071274e-12,0.009746242916926601
ACC00530,0.11771395714546416,0.9999990000010001,5.488276499931999e-12,0.010070652746967886
ACC00836,0.11521732163120144,0.9999990000010001,5.042188888637611e-12,0.009746242916926601
ACC01791,0.12034511096826718,0.9999990000010001,5.042188888637611e-12,0.010070652746967886
ACC00004,0.42772558437027514,0.9999990000010001,5.71076519406688e-12,0.010998578535794256
ACC00128,0.12005751355748563,0.9999990000010001,5.488276499931999e-12,0.010998578535794256
ACC00267,0.115930316428562,0.9999990000010001,5.2653437165872674e-12,0.010011916622663014
ACC01150,0.11837158191318366,0.9999990000010001,4.1845416021146775e-12,0.010070652746967886
ACC01166,0.10561659451826633,0.9999990000010001,3.9998004908170515e-12,0.010070652746967886
ACC00678,0.11664904742213535,0.9999990000010001,5.2653437165872674e-12,0.010011916622663014
ACC00794,0.11659689532423792,0.9999990000010001,4.820810417527355e-12,0.010070652746967886
ACC00500,0.11185903258359405,0.9999990000010001,5.488276499931999e-12,0.010070652746967886
ACC01608,0.10922223587463516,0.9999990000010001,4.1845416021146775e-12,0.010070652746967886
ACC01222,0.11906301560313075,0.9999990000010001,3.852362873146831e-12,0.009746242916926601
ACC01956,0.11635962651142728,0.9999990000010001,0.008876939632905034,0.0396103895975291
ACC01074,0.10878772900873945,0.9999990000010001,6.154077247799705e-12,0.009746242916926601
ACC00718,0.11231547796906582,0.9999990000010001,4.601874437071274e-12,0.03999999998367347
ACC00315,0.10709130800391123,0.9999990000010001,4.1845416021146775e-12,0.0396103895975291
ACC00392,0.11234107126433299,0.9999990000010001,6.154077247799705e-12,0.010070652746967886
ACC00320,0.11708053684836467,0.9999990000010001,5.2653437165872674e-12,0.010070652746967886
ACC00057,0.1180519071934178,0.9999990000010001,4.601874437071274e-12,0.010011916622663014
ACC01550,0.11285554392647718,0.9999990000010001,4.601874437071274e-12,0.010011916622663014
ACC00072,0.10770598856889547,0.9999990000010001,5.042188888637611e-12,0.009746242916926601
ACC00882,3.674809602773624,0.9999990000010001,5.0494053382976745e-12,0.009746242916926601
ACC01071,0.118264043654076,0.9999990000010001,5.042188888637611e-12,0.009746242916926601
ACC01844,0.11365787809519977,0.9999990000010001,4.388267527133394e-12,0.010011916622663014
ACC00478,0.10978935036157175,0.9999990000010001,4.601874437071274e-12,0.010070652746967886
ACC00898,0.12497823048139065,0.9999990000010001,0.005749463394925769,0.010998578535794256
ACC01373,0.11792914848249532,1.799998380001458,4.820810417527355e-12,0.010070652746967886
ACC00523,0.11575404867010033,0.9999990000010001,0.008876939632905034,0.010011916622663014
ACC00532,0.1174569717594675,0.9999990000010001,0.015141338217047662,0.010998578535794256
ACC00641,0.11547195014749691,0.9999990000010001,3.852362873146831e-12,0.010011916622663014
ACC00672,0.11320797935386702,0.9999990000010001,5.488276499931999e-12,0.010011916622663014
ACC01705,0.11764629232967523,0.9999990000010001,5.042188888637611e-12,0.009746242916926601
ACC01710,0.1138892380091159,0.9999990000010001,4.601874437071274e-12,0.010011916622663014
ACC00764,0.12090665784970406,0.9999990000010001,3.9998004908170515e-12,0.010070652746967886
ACC01285,0.10930063740949109,0.9999990000010001,4.820810417527355e-12,0.010070652746967886
ACC00342,0.11053938166021454,0.9999990000010001,4.388267527133394e-12,0.009746242916926601
ACC01040,0.8641463462938229,0.9999990000010001,5.488276499931999e-12,0.04761904759880143
ACC01076,0.11549821843097823,0.9999990000010001,5.933142865899299e-12,0.009746242916926601
ACC00165,0.10819412036274577,0.9999990000010001,3.9998004908170515e-12,0.009746242916926601
ACC01270,0.116216470615178,0.9999990000010001,5.71076519406688e-12,0.02263779527419797
ACC00601,0.1159463736659892,0.9999990000010001,5.488276499931999e-12,0.03999999998367347
ACC01895,1.846235680390776,0.9999990000010001,5.71076519406688e-12,0.010011916622663014
ACC00171,0.11743630437261643,0.9999990000010001,4.1845416021146775e-12,0.009746242916926601
ACC01566,0.11724424380793982,0.9999990000010001,4.601874437071274e-12,0.010070652746967886
ACC01361,0.11650302456346623,0.9999990000010001,5.488276499931999e-12,0.010011916622663014
ACC01900,0.1050089072370418,0.9999990000010001,4.1845416021146775e-12,0.009746242916926601
ACC00401,0.11772707929584578,0.9999990000010001,4.820810417527355e-12,0.009746242916926601
ACC00999,0.11622299754295475,0.9999990000010001,5.2653437165872674e-12,0.010998578535794256
ACC00193,3.054090856795444,0.9999990000010001,0.06937177558737695,0.04761904759880143
ACC01043,7.470905172661098,0.9999990000010001,3.7870817592988715e-12,0.04761904759880143
ACC01078,0.10567670738739529,0.9999990000010001,4.820810417527355e-12,0.010998578535794256
ACC00032,0.11825532040637911,0.9999990000010001,4.388267527133394e-12,0.010998578535794256
ACC01064,0.11913610995716563,0.9999990000010001,5.488276499931999e-12,0.010070652746967886
ACC00694,3.362087666813737,0.9999990000010001,3.7870817592988715e-12,0.009746242916926601
ACC01230,0.8008968590153592,0.9999990000010001,5.042188888637611e-12,0.02263779527419797
ACC01037,0.12307510860885451,0.9999990000010001,5.042188888637611e-12,0.02263779527419797
ACC00616,0.11656303189206747,0.9999990000010001,4.601874437071274e-12,0.010011916622663014
ACC00011,0.11326775507320039,0.9999990000010001,4.601874437071274e-12,0.009746242916926601
ACC00040,0.9085085747826053,0.9999990000010001,4.820810417527355e-12,0.03999999998367347
ACC00107,0.10918966908323348,0.9999990000010001,5.2653437165872674e-12,0.010011916622663014
ACC01503,0.11645432514854609,0.9999990000010001,3.9998004908170515e-12,0.009746242916926601
ACC01402,0.10988608579380937,0.9999990000010001,4.820810417527355e-12,0.009746242916926601
ACC00942,0.11614824602038301,0.9999990000010001,0.010702744153490817,0.010998578535794256
ACC01985,0.11693793377692394,0.9999990000010001,5.042188888637611e-12,0.010011916622663014
ACC01849,0.11419513322835322,0.9999990000010001,4.1845416021146775e-12,0.010011916622663014
ACC01598,0.11585778423937867,0.9999990000010001,5.71076519406688e-12,0.04573170728918798
ACC00465,4.389087087622806,0.9999990000010001,0.10375937482340447,0.009746242916926601
ACC00867,0.11419066175620046,0.9999990000010001,5.933142865899299e-12,0.009746242916926601
ACC00109,0.10749866270031565,0.9999990000010001,5.042188888637611e-12,0.010998578535794256
ACC00729,0.1247065111843575,0.9999990000010001,5.042188888637611e-12,0.03999999998367347
ACC00380,0.23864115642925765,0.9999990000010001,3.9998004908170515e-12,0.02263779527419797
ACC01299,0.10987563878928983,0.9999990000010001,5.71076519406688e-12,0.009746242916926601
ACC00451,0.7335075852467188,0.9999990000010001,4.388267527133394e-12,0.009746242916926601
ACC01317,0.11444802987158323,0.9999990000010001,5.71076519406688e-12,0.02263779527419797
ACC01530,0.11348317082882614,0.9999990000010001,5.042188888637611e-12,0.010070652746967886
ACC01389,0.12178668492402524,0.9999990000010001,4.1845416021146775e-12,0.010070652746967886
ACC00947,0.8530867509757506,0.9999990000010001,6.154077247799705e-12,0.03999999998367347
ACC00270,0.10745119043389477,0.9999990000010001,4.1845416021146775e-12,0.03999999998367347
ACC01840,0.1128478760840572,0.9999990000010001,5.71076519406688e-12,0.010011916622663014
ACC01527,0.18163289570364666,0.9999990000010001,5.71076519406688e-12,0.010011916622663014
ACC01023,0.11391094920338372,0.9999990000010001,5.042188888637611e-12,0.009746242916926601
ACC00274,0.115003293664982,0.9999990000010001,3.9998004908170515e-12,0.0396103895975291
ACC01668,0.11659529683755997,0.9999990000010001,5.933142865899299e-12,0.010998578535794256
ACC00753,0.11232331812255146,0.9999990000010001,5.2653437165872674e-12,0.009746242916926601
ACC00271,0.11690505858787639,0.9999990000010001,4.388267527133394e-12,0.009746242916926601
ACC00062,4.499888659092796,0.9999990000010001,3.9998004908170515e-12,0.04761904759880143
ACC01181,0.11867271165451244,0.9999990000010001,5.042188888637611e-12,0.010011916622663014
ACC01113,0.10824161360020655,0.9999990000010001,5.933142865899299e-12,0.02263779527419797
ACC01639,0.11713333452533407,0.9999990000010001,4.388267527133394e-12,0.010011916622663014
ACC00810,0.11635481550815205,0.9999990000010001,4.1845416021146775e-12,0.010998578535794256
ACC01049,0.11391947860113179,0.9999990000010001,6.5927263648291046e-12,0.010070652746967886
ACC00774,0.11577871499914351,0.9999990000010001,5.042188888637611e-12,0.010070652746967886
ACC01323,0.11223973002462044,0.9999990000010001,5.71076519406688e-12,0.010011916622663014
ACC00112,0.11950692687533801,0.9999990000010001,5.042188888637611e-12,0.010070652746967886
ACC00731,0.11002464542944897,0.9999990000010001,5.488276499931999e-12,0.010011916622663014
ACC00245,0.2167309645272553,0.9999990000010001,5.488276499931999e-12,0.010011916622663014
ACC01131,6.8004308858633955,0.9999990000010001,0.0915503096895347,0.02263779527419797
ACC01528,0.11658187841486939,0.9999990000010001,5.2653437165872674e-12,0.010998578535794256
ACC00028,0.11169972437608207,0.9999990000010001,4.601874437071274e-12,0.010998578535794256
ACC00877,0.11516884152127391,0.9999990000010001,4.388267527133394e-12,0.0396103895975291
ACC01011,0.11585301553063772,0.9999990000010001,3.852362873146831e-12,0.009746242916926601
ACC00684,0.12103222092321946,0.9999990000010001,4.601874437071274e-12,0.009746242916926601
ACC01347,2.6894256124824985,0.9999990000010001,0.03903595256007075,0.02263779527419797
ACC01770,1.2874517406590034,0.9999990000010001,0.009712883251339455,0.010998578535794256
ACC01546,0.12203826338760326,0.9999990000010001,4.388267527133394e-12,0.010998578535794256
ACC01861,0.11771909267795441,0.9999990000010001,5.2653437165872674e-12,0.009746242916926601
ACC01032,0.11079350779674492,0.9999990000010001,4.1845416021146775e-12,0.010011916622663014
ACC01473,0.11859242546737635,0.9999990000010001,4.1845416021146775e-12,0.010998578535794256
ACC01404,0.11412830786417832,0.9999990000010001,5.042188888637611e-12,0.010011916622663014
ACC01284,0.11737534601947995,0.9999990000010001,4.601874437071274e-12,0.010998578535794256
ACC01318,0.12055973105796665,0.9999990000010001,4.820810417527355e-12,0.010070652746967886
ACC01511,0.11713804684136264,0.9999990000010001,4.820810417527355e-12,0.010070652746967886
ACC00744,0.11641982573189709,0.9999990000010001,5.042188888637611e-12,0.009746242916926601
ACC00563,2.483321878315358,0.9999990000010001,3.7870817592988715e-12,0.009746242916926601
ACC01100,0.10273511195403784,0.9999990000010001,3.9998004908170515e-12,0.010998578535794256
ACC01773,8.651329686690284,0.9999990000010001,5.0494053382976745e-12,0.03999999998367347
ACC01327,0.11823441692023139,0.9999990000010001,4.601874437071274e-12,0.010011916622663014
ACC00511,0.10185704217677566,0.9999990000010001,3.944400361888256e-12,0.010070652746967886
ACC01038,0.11603728929198559,0.9999990000010001,4.388267527133394e-12,0.0396103895975291
ACC01096,0.10805706844893034,0.9999990000010001,5.71076519406688e-12,0.0396103895975291
ACC01986,0.10026596567744395,0.9999990000010001,4.601874437071274e-12,0.010011916622663014
ACC00255,0.11740735570239585,0.9999990000010001,0.01334004133094946,0.010070652746967886
ACC00962,0.11729148083812559,0.9999990000010001,5.042188888637611e-12,0.03999999998367347
ACC01699,0.12345252564784492,0.9999990000010001,4.388267527133394e-12,0.010070652746967886
ACC00666,0.11283298840798786,0.9999990000010001,5.2653437165872674e-12,0.009746242916926601
